"","GABRIEL.BORIC.FONT.GABRIEL.BORIC.FONT","JOSE.ANTONIO.KAST.RIST.GABRIEL.BORIC.FONT","YASNA.PROVOSTE.CAMPILLAY.GABRIEL.BORIC.FONT","SEBASTIAN.SICHEL.RAMIREZ.GABRIEL.BORIC.FONT","EDUARDO.ARTES.BRICHETTI.GABRIEL.BORIC.FONT","MARCO.ENRIQUEZ.OMINAMI.GUMUCIO.GABRIEL.BORIC.FONT","FRANCO.PARISI.FERNANDEZ.GABRIEL.BORIC.FONT","GABRIEL.BORIC.FONT.JOSE.ANTONIO.KAST.RIST","JOSE.ANTONIO.KAST.RIST.JOSE.ANTONIO.KAST.RIST","YASNA.PROVOSTE.CAMPILLAY.JOSE.ANTONIO.KAST.RIST","SEBASTIAN.SICHEL.RAMIREZ.JOSE.ANTONIO.KAST.RIST","EDUARDO.ARTES.BRICHETTI.JOSE.ANTONIO.KAST.RIST","MARCO.ENRIQUEZ.OMINAMI.GUMUCIO.JOSE.ANTONIO.KAST.RIST","FRANCO.PARISI.FERNANDEZ.JOSE.ANTONIO.KAST.RIST","commune"
"1",0.949741698154366,0.0208521295572532,0.68672356237985,0.264876690669753,0.963423055990021,0.985240736134761,0.540323522761357,0,0.978835533357818,0.301987619818256,0.71337498888126,0,0,0.448469729739397,"ALGARROBO"
"2",1,0.0791190191903425,0.832955097221334,0.288540986651412,0.981942927191478,1,0.571257825558555,0,0.920744339113994,0.16602231875103,0.693565054022371,0,0,0.424457047286434,"ALHUE"
"3",0.984204183860379,0.0636281384805192,0.667071588049141,0.25664494124039,0.940063608302074,0.996687054423546,0.491406283156564,0,0.93500584507164,0.32564184460215,0.722916918475913,0,0,0.488495232326232,"ALTO BIOBIO"
"4",1,0.0721018113656549,0.752322984887734,0.266276813004731,0.959988469148179,0.997986077425954,0.51334530133762,0,0.926892220107013,0.24687204199349,0.714400466448705,0,0,0.470104302545474,"ALTO DEL CARMEN"
"5",0.981200333047508,0.0457634901558441,0.736997324664892,0.254210214532241,0.968297737897732,0.989975115432269,0.478301816330182,0,0.95369237349958,0.25673867982833,0.727472915034623,0,0,0.512784052930633,"ALTO HOSPICIO"
"6",0.982451101811715,0.0677101208325162,0.753582437708646,0.270666455068886,0.968694308312628,0.997686503532004,0.544247445715174,0,0.931612555831682,0.241972671043123,0.710188033416586,0,0,0.445563610255401,"ANCUD"
"7",1,0.102705098427696,0.959501511166781,0.289515273254603,1,1,0.708336131833216,0,0.897294901572304,0.0404984888332193,0.695066832678669,0,0,0.291663868166784,"ANDACOLLO"
"8",0.950307005784912,0,0.578195413494591,0.198581921461536,0.962825549372406,0.977243133081253,0.371297812319319,0,1,0.412256643550611,0.781056678396253,0,0,0.600579222120704,"ANGOL"
"9",0.953454427176871,0.0171408668144203,0.650468395718031,0.246128537774208,NA,0.986982150105594,0.542200244276572,0,0.98116878370277,0.320323203898791,0.735839679970858,NA,0,0.449871139453055,"ANTARTICA"
"10",1,0.0770158289283539,0.778002651726532,0.266762470824956,0.978236220468045,1,0.617682872301568,0,0.922892622862371,0.219206007242703,0.716428790610388,0,0,0.382317127698432,"ANTOFAGASTA"
"11",0.972575217949262,0.0277167561146936,0.672565500686935,0.237227312506241,0.963869679699205,0.98936500364608,0.446519907415223,0,0.971860217119856,0.322578777769915,0.742458548378207,0,0,0.529657189453073,"ANTUCO"
"12",0.967315920237681,0.0287934863748767,0.69225032338887,0.24217837415031,0.961315849294738,0.988259801632091,0.450419031760334,0,0.970706696476937,0.30006496398086,0.738569855931001,0,0,0.529579738104265,"ARAUCO"
"13",0.977510389034535,0.0540134490563463,0.736882512405433,0.255463779352488,0.962893459047289,0.994601499646876,0.531424991808304,0,0.945261078079734,0.256210365227541,0.726400446885025,0,0,0.45991602279407,"ARICA"
"14",1,0.105160298549524,0.8581264087088,0.28224209636964,1,1,0.610350593322645,0,0.894839701450476,0.1418735912912,0.700845610606623,0,0,0.389649406677355,"AYSEN"
"15",0.979148886352882,0.0729021024223392,0.748119570209322,0.272983302710621,0.966929262297646,0.996789484839908,0.56690627835052,0,0.926341071317438,0.245469213577907,0.709334335004607,0,0,0.427807148273943,"BUIN"
"16",0.961801610538318,0.00440830359235908,0.625161534197155,0.219404392217791,0.969004016640978,0.984034102979991,0.472080556265349,0,0.995540576058897,0.370129429745849,0.758502503700138,0,0,0.505006777302453,"BULNES"
"17",1,0.0953602451250216,0.855834926768844,0.2828900052643,0.99697739406162,1,0.600191163247353,0,0.904639754874978,0.144165073231155,0.700077989780356,0,0,0.399808836752647,"CABILDO"
"18",0.919022043662157,0,0.460148116748487,0.20222170960627,0.928263802079614,0.979249920502041,0.383109677052439,0,1,0.509276159619882,0.776629688210058,0,0,0.587172540574327,"CABO DE HORNOS(EX-NAVARINO)"
"19",0.962727637040163,0,0.6343867937929,0.214363106921903,0.970154316157769,0.974427613917289,0.325890010023018,0,1,0.359152574782871,0.766053774612057,0,0,0.649933521337768,"CABRERO"
"20",0.988260880663285,0.0540257581561762,0.747500755748314,0.255042931501775,0.97025370660468,0.992766491697009,0.523800889976339,0,0.945423253798169,0.247169836525425,0.726894357409181,0,0,0.470493487906853,"CALAMA"
"21",0.963569466734619,0.0181498440830102,0.623092204530635,0.226690143203276,0.950593153766583,0.982846315481193,0.414026941622295,0,0.981557868665377,0.365062215843755,0.753028312387806,0,0,0.560424763393996,"CALBUCO"
"22",1,0.0996717779524523,0.905150682186694,0.278828340873296,0.997971220200521,1,0.629645959801748,0,0.900328222047548,0.0948493178133058,0.703671025907265,0,0,0.370354040198252,"CALDERA"
"23",1,0.0888362725011318,0.824429050712401,0.27891518283983,1,1,0.64019714124382,0,0.911163727498868,0.175570949287599,0.705874390101323,0,0,0.35980285875618,"CALERA"
"24",0.958864706457486,0.0431554782420963,0.718481900893115,0.285398144058557,0.963787431672685,0.989372914911374,0.551585855680269,0,0.956154901417889,0.272252319633383,0.694431142543629,0,0,0.439650982190248,"CALERA DE TANGO"
"25",1,0.0937575418525495,0.874736778850111,0.292554953435369,1,1,0.627317723865763,0,0.90624245814745,0.125263221149889,0.692671513356533,0,0,0.372682276134237,"CALLE LARGA"
"26",0.981134754852115,0.046531055881541,0.739991249041037,0.255313371174346,0.970127429318513,0.992563644128491,0.446106159478774,0,0.952894933338744,0.257093531718969,0.725775065402914,0,0,0.534774220688279,"CAMARONES"
"27",0.956639764630725,0,0.68289267748608,0.225834751661356,0.974926709422961,0.979331216210206,0.0997264032367854,0,1,0.311997150684671,0.755336071691716,0,0,0.894859539760044,"CAMIÑA"
"28",1,0.092341968783004,0.875037326847074,0.282048792799912,0.986307425611466,1,0.596734244528256,0,0.907658031216996,0.124607904492481,0.700274523506593,0,0,0.403265755471744,"CANELA"
"29",0.961272572584681,0.00965624309155769,0.593872137651126,0.231013227664991,0.957193009482908,0.986502686594324,0.463548223258409,0,0.990207399600344,0.400521051283133,0.747173846576668,0,0,0.512169958345815,"CARAHUE"
"30",0.991915583804824,0.0797368414644495,0.683349734567288,0.260854714782665,0.924126009779558,0.994947037869909,0.521126924240547,0,0.917948885008374,0.30552184592304,0.718375528359976,0,0,0.463924322694894,"CARTAGENA"
"31",0.970158029399736,0.0588602371502516,0.71036038866095,0.268632573636856,0.952642151011247,0.993310089046827,0.539404210809255,0,0.939985186639134,0.27988623569598,0.711327757296437,0,0,0.449299639547614,"CASABLANCA"
"32",0.992527966011144,0.0773098970553315,0.793741586486471,0.277319461074823,0.989093771790263,1,0.573004045669731,0,0.922690102944669,0.204550430904378,0.704998254703753,0,0,0.423032592761554,"CASTRO"
"33",1,0.0832278651323965,0.848651611405222,0.282842041412565,0.997855103072005,1,0.6271373445634,0,0.916772134867604,0.151348388594778,0.702028493834755,0,0,0.3728626554366,"CATEMU"
"34",0.951284954998532,0,0.536074234712477,0.1665717876493,0.962122066612326,0.972558412691904,0.43926889378696,0,1,0.456116489305077,0.813561148066481,0,0,0.533862701361223,"CAUQUENES"
"35",0.952729259953595,0.0145061061389111,0.627900557627353,0.241506649705131,0.943421374820692,0.989372361740196,0.462689319127978,0,0.985206431746761,0.360651464253484,0.737633518528137,0,0,0.513829947200579,"CAÑETE"
"36",1,0.087613212853361,0.757187287381027,0.286023868854467,0.969718835542106,0.998991572832816,0.566737100188288,0,0.911789751024629,0.237586236883422,0.696224220684684,0,0,0.427916786470594,"CERRILLOS"
"37",1,0.103934371421077,0.811464134362336,0.291176578989285,1,1,0.58315838792133,0,0.896065628578923,0.188535865637664,0.691680203437441,0,0,0.41535085008727,"CERRO NAVIA"
"38",0.958169075528234,0.0247192968605824,0.613758434165695,0.241153843293633,0.958571544917817,0.990335072309512,0.487743433722694,0,0.974784899789864,0.380956205633353,0.737031579744388,0,0,0.491237873753983,"CHAITEN"
"39",0.949077811173424,0,0.499289179396673,0.187522672607455,0.968234900562742,0.978002526965836,0.447327518876958,0,1,0.496574475114693,0.791564864974246,0,0,0.526183295440993,"CHANCO"
"40",1,0.100458547698833,0.961439130194474,0.282418974835147,0.995331315151861,1,0.666863978322653,0,0.899541452301167,0.0385608698055258,0.700470646487019,0,0,0.333136021677347,"CHAÑARAL"
"41",0.97243967732826,0.0408370841670803,0.714079162405135,0.255961547982521,0.965010141736673,0.989638780688336,0.52476166730273,0,0.958510963586838,0.281503647550696,0.722797158528152,0,0,0.460988942020198,"CHEPICA"
"42",0.984833257687424,0.0648075030607892,0.744874994649298,0.262382629184824,0.966283788358469,0.994988467878092,0.552281023161971,0,0.934465232709289,0.24926746440655,0.7194018212268,0,0,0.439650243588958,"CHIGUAYANTE"
"43",0.999866963453313,0.0986009975488413,0.814526010710627,0.288358616465376,0.982885440848389,1,0.561949269135217,0,0.901399002451159,0.184506226858389,0.69295544965094,0,0,0.431640136440082,"CHILE CHICO"
"44",0.960867198359113,0.0283001564125439,0.685038481859289,0.244175191382241,0.96134677748311,0.988701983577163,0.50711838243712,0,0.971223129918982,0.306786204803282,0.735195728766138,0,0,0.475971835927497,"CHILLAN"
"45",0.966720549485986,0.0289934617855684,0.644906582446365,0.230759064564968,0.954131832300498,0.984000076529615,0.460504900136985,0,0.970399652566647,0.346432845541986,0.74838592179509,0,0,0.516400743652725,"CHILLAN VIEJO"
"46",0.987443892429569,0.068187503413378,0.789045062374842,0.272295430284131,0.976935315014202,0.997447411037536,0.566559058216522,0,0.931485671721816,0.208740037437702,0.709947052123788,0,0,0.42809242721866,"CHIMBARONGO"
"47",0.968179557726777,0.0327425212430229,0.634469547265604,0.237835386353895,0.93736655982535,0.987482789265828,0.460270829457987,0,0.966517538340032,0.354515680340678,0.741372457042902,0,0,0.51633610458414,"CHOLCHOL"
"48",1,0.0925266237119262,0.855177674695602,0.28303891955649,1,1,0.600048799157732,0,0.907473376288074,0.144822325304398,0.699846417507216,0,0,0.399951200842268,"CHONCHI"
"49",0.968187897951588,0.064548367845835,0.726076750263496,0.266104331140287,0.951211200053744,0.997380865837705,0.533123614085449,0,0.934204440214656,0.266671591852497,0.714363754555271,0,0,0.454470541378778,"CISNES"
"50",0.95731304310835,0,0.590204780191878,0.204848982603084,0.968719000438423,0.982477569200964,0.464896960150622,0,1,0.404614671837535,0.773105064633981,0,0,0.511060306167988,"COBQUECURA"
"51",0.93776809875202,0,0.465943600637753,0.168752329095293,0.937653132765132,0.973432139806851,0.402168807291759,0,1,0.515872066478382,0.811452039894582,0,0,0.568322260074226,"COCHAMO"
"52",0.961507809675034,0.0369863401581664,0.676053091714246,0.257886148303262,0.962790542062394,0.993144172486864,0.519138392258625,0,0.962371059348717,0.318491144209481,0.719940526416846,0,0,0.46531051705746,"COCHRANE"
"53",1,0.0828072059169937,0.808737457342477,0.274655088073304,0.983934078821248,1,0.594241873223267,0,0.917192794083006,0.190167996757502,0.70867640266148,0,0,0.405758126776732,"CODEGUA"
"54",0.964752094296375,0.014534099366215,0.620456128127523,0.230720735093779,0.965334950377233,0.986600041459102,0.436161452596101,0,0.985250278042138,0.375189858026995,0.748018245331708,0,0,0.537335740938882,"COELEMU"
"55",0.953652107809302,0,0.425829245409736,0.147765560430446,0.948846361585566,0.967408075702907,0.352861197269564,0,1,0.564879147653112,0.834467531969375,0,0,0.616180256915559,"COIHUECO"
"56",0.972241335686263,0.046866396486283,0.698463645681928,0.247631931537607,0.958758512959132,0.984378591391979,0.527957463800773,0,0.952143309357595,0.292393185679956,0.732464864339704,0,0,0.45895444286492,"COINCO"
"57",0.983832503218273,0.0676003034016535,0.719608900346714,0.258157548987842,0.950557113017988,0.995530869020086,0.516379627066182,0,0.931089795253993,0.274782994725157,0.721948785277582,0,0,0.468246557194118,"COLBUN"
"58",0.971100141640345,0,0.727481441906452,0.252322080406507,0.977236315046711,0.988139068028832,0.0141873861474561,0,1,0.26656287252575,0.728951676512564,0,0,0.985449644639917,"COLCHANE"
"59",0.954513172168637,0.00153668889579486,0.734108788277414,0.265892439706561,0.980410498816841,0.97857598265276,0.569314503130436,0,0.998446797801522,0.259990350288287,0.716832621158082,0,0,0.425928265591199,"COLINA"
"60",0.954438694704742,0,0.647921625073605,0.230957759757865,0.968385318209583,0.983630054601073,0.438624782628732,0,1,0.344606179199479,0.748546890248666,0,0,0.536797596351928,"COLLIPULLI"
"61",0.986938046731115,0.0680213390203185,0.770755348155286,0.269613637635951,0.972722719405059,0.99643308478963,0.558194341714145,0,0.931481495992315,0.226003955730724,0.712209166328918,0,0,0.434683854681516,"COLTAUCO"
"62",1,0.091532103500058,0.863321395899142,0.279088259650473,0.981435681427149,1,0.586520935544965,0,0.908459947048087,0.136039287437584,0.702795683842268,0,0,0.412740463007999,"COMBARBALA"
"63",0.966550960790051,0.0449689845095281,0.705813141952921,0.258058111753954,0.957303543340414,0.991511024564449,0.533107881565122,0,0.954258466902671,0.284349475664529,0.722308425439455,0,0,0.454646478130956,"CONCEPCION"
"64",1,0.0943828528207166,0.766695141528755,0.288161651131775,0.976066027977665,1,0.561341875217802,0,0.905196078535797,0.229306746990865,0.693428316953636,0,0,0.432091117129918,"CONCHALI"
"65",0.95646361327713,0.0319117843598451,0.790677088460745,0.320372249389786,0.995631479570466,0.990765346318707,0.588807993329775,0,0.968088215640155,0.208014471812735,0.667452877719282,0,0,0.411192006670224,"CONCON"
"66",0.981068748342393,0.0489808573813802,0.71685079781492,0.247702799664956,0.963182207330812,0.991493041127218,0.495090766832079,0,0.950292847378514,0.278080775992397,0.732813844055214,0,0,0.487558398377329,"CONSTITUCION"
"67",0.951634947797435,0.0154566967778557,0.573173304351663,0.240444045566896,0.926750490258241,0.986877967864275,0.449053047290593,0,0.984060833587172,0.413616796550067,0.738420533205051,0,0,0.52522625014169,"CONTULMO"
"68",1,0.0833126791537627,0.825521003613382,0.27123463690502,0.981508240418976,1,0.583232189440634,0,0.916677328579627,0.173468479075552,0.710865236749068,0,0,0.414904426354012,"COPIAPO"
"69",1,0.084954764854786,0.825229003293527,0.279848168230628,1,1,0.62041943405136,0,0.915045235145214,0.174770996706473,0.704548853631857,0,0,0.37958056594864,"COQUIMBO"
"70",0.985035834178737,0.0701146959677198,0.743310410118937,0.25853281022896,0.959766331294128,0.997830754025661,0.526788950667777,0,0.928954333123504,0.250804513685207,0.723060533539229,0,0,0.462417948153449,"CORONEL"
"71",1,0.118336205197908,0.859354896075196,0.281608019460125,0.986464071523505,1,0.578530971614452,0,0.881663794802092,0.140595403385076,0.700025164033276,0,0,0.41894988021336,"CORRAL"
"72",0.977974163150962,0.0682467302046571,0.740099825838048,0.269666976857605,0.961207161560531,0.998120638531747,0.533134554127126,0,0.93080522562028,0.255068425479002,0.710496499933065,0,0,0.454278077205019,"COYHAIQUE"
"73",0.956356176515475,0,0.606396364332444,0.220734901678864,0.970310880818491,0.9826724651362,0.431694135836467,0,1,0.388781729533567,0.757806917476078,0,0,0.541402028334264,"CUNCO"
"74",0.947744479201774,0,0.55858191966098,0.21168441096004,0.960972864726017,0.978102435874748,0.424727862173071,0,1,0.432797010392314,0.766728936754702,0,0,0.547476934325296,"CURACAUTIN"
"75",0.983472511451317,0.0731321799439421,0.768147591449843,0.289612347126275,0.977211664986221,0.997679082467229,0.559625916389488,0,0.92644837991826,0.228123076080744,0.691795873195798,0,0,0.433418815593497,"CURACAVI"
"76",0.993723830482559,0.0732236404411887,0.769954115226624,0.267588903996139,0.95932524430173,0.999081891437506,0.52946250951334,0,0.925871136685365,0.227899442498377,0.713031204426698,0,0,0.4573760408494,"CURACO DE VELEZ"
"77",0.976064558792369,0.0568991966816156,0.696517213944069,0.254493679575265,0.947132551003585,0.994881272856916,0.472969667368111,0,0.941856869724382,0.295993736633653,0.726072326049,0,0,0.506534306668883,"CURANILAHUE"
"78",0.940679964314396,0,0.52605009371939,0.201387826572432,0.931468409619421,0.980101921572822,0.443588802167417,0,1,0.454679870700136,0.776962409629,0,0,0.530181883549288,"CURARREHUE"
"79",0.97933523756416,0.0505987792498598,0.725891698274342,0.268085742334639,0.964951932376547,0.994067107886091,0.529541084107659,0,0.948680606183712,0.270790673013379,0.710384563098445,0,0,0.456994745224293,"CUREPTO"
"80",0.977051691037337,0.0591252340741083,0.736609420544911,0.264823545927555,0.962813228481751,0.992552832142554,0.546734150405777,0,0.940048282043019,0.257190386316467,0.716229159568882,0,0,0.44370899000185,"CURICO"
"81",0.980003024420211,0.047131312697851,0.689359088933938,0.247374071646743,0.956152308937849,0.991685559944244,0.486461489754558,0,0.952091027351633,0.303773801879398,0.732506123811546,0,0,0.493921373728906,"DALCAHUE"
"82",1,0.0940968297329195,0.944125352780198,0.276746597584077,1,1,0.70500146299193,0,0.90590317026708,0.0558746472198017,0.705828653506509,0,0,0.29499853700807,"DIEGO DE ALMAGRO"
"83",0.999194724357277,0.0746317166456067,0.79953055602555,0.275191768861978,0.981664875884822,0.998759470155588,0.588671378024648,0,0.925336752004261,0.198867083370561,0.708252744904373,0,0,0.410665637142463,"DOÑIHUE"
"84",1,0.100041133217111,0.781663230528104,0.287295715104687,0.983033107772565,1,0.567231327036642,0,0.899957730940036,0.215911238164365,0.694759616891007,0,0,0.427541081691263,"EL BOSQUE"
"85",0.953977996451842,0,0.453141949757203,0.166347229180818,0.967192140003424,0.975229027987036,0.421873104461336,0,1,0.543078347091722,0.814324439064815,0,0,0.549222181880496,"EL CARMEN"
"86",1,0.0857358143850324,0.787362807419181,0.276841635224036,0.978542867950128,1,0.567322510649378,0,0.914093999182622,0.210380461941537,0.705278043508075,0,0,0.42746397194407,"EL MONTE"
"87",0.973271171553945,0.0510274470546401,0.645179670321334,0.248415418868011,0.928923466669969,0.984059376623271,0.517423566632093,0,0.947533498005665,0.337556245808103,0.730003998316377,0,0,0.466961426999085,"EL QUISCO"
"88",0.987431663191465,0.0700153390986413,0.636171943490025,0.253989601517432,0.90483362710566,0.988133893449625,0.51564890318899,0,0.927411460196061,0.346402408120737,0.724120001389803,0,0,0.468234705371108,"EL TABO"
"89",0.963861416984473,0,0.521455003189673,0.171767194768724,0.96870640965805,0.968281338300312,0.287314198516658,0,1,0.474013174850607,0.808983713481414,0,0,0.685664320207874,"EMPEDRADO"
"90",0.95943717234115,0.0949517323545111,0.656666694481975,0.275727361097134,0.831889301989863,1,0.534896602455472,0,0.897848003403768,0.318682761130099,0.703829649226652,0,0,0.45272467059428,"ERCILLA"
"91",1,0.0875369407701079,0.734864928211328,0.289425910613785,0.955524631645394,0.999943916673415,0.551081630683584,0,0.911244918323153,0.25741807532913,0.690762593900193,0,0,0.440043001217503,"ESTACION CENTRAL"
"92",0.961085432875006,0,0.504805107525653,0.188451664171545,0.955974938099705,0.971995094350755,0.375467348335912,0,1,0.487413387425283,0.79076244982552,0,0,0.594258201916324,"FLORIDA"
"93",0.95955589839846,0.00933516661245749,0.561925226446582,0.224765131015393,0.950280519261123,0.982700390237683,0.448337936893076,0,0.990529572111894,0.430390921555863,0.753459352406719,0,0,0.525623423811102,"FREIRE"
"94",1,0.0881949429357171,0.913996910388624,0.276937698808868,0.966258017875661,1,0.590822768406487,0,0.911164544773341,0.0854905974761441,0.704486957080854,0,0,0.409177231593513,"FREIRINA"
"95",0.968228347190803,0.0558661183329769,0.676234778505347,0.260087199279924,0.93857340362517,0.996494303638441,0.509158622019441,0,0.942564165609007,0.318484368097454,0.719040509155283,0,0,0.473456238522235,"FRESIA"
"96",0.965737344249978,0.0460050841767456,0.707141109227616,0.256070369208915,0.954999128922552,0.994717021050809,0.504118722421322,0,0.952999951273875,0.287038739981124,0.723870740121409,0,0,0.478395620748083,"FRUTILLAR"
"97",0.941784990913888,0,0.595903653250361,0.223162904829848,0.959934995339761,0.986552191881938,0.50498790891486,0,1,0.394733306816981,0.753673207295809,0,0,0.476828046682733,"FUTALEUFU"
"98",0.949912688884725,0,0.576508224540877,0.212089195949586,0.960177309106816,0.984148290867387,0.422035381219936,0,1,0.414881059987946,0.766501697488173,0,0,0.550372705539734,"FUTRONO"
"99",0.964573791731195,0.029601218332848,0.527175784502647,0.237598498046367,0.929908295561227,0.984430275326225,0.455795775677545,0,0.96963003026416,0.464590238916727,0.741175329978852,0,0,0.518722627633771,"GALVARINO"
"100",0.966004235923398,0,0.641630145463612,0.218795138912159,0.96356429309605,0.961297713898096,0.0657183806158463,0,1,0.350599776308314,0.762128792018818,0,0,0.930975130782905,"GENERAL LAGOS"
"101",0.953233143945726,0,0.607435090345926,0.205725201316235,0.970204941270468,0.983646059272277,0.45004886095467,0,1,0.387527331424322,0.77263280093372,0,0,0.524657413194845,"GORBEA"
"102",1,0.0891708984578331,0.830446311779025,0.284712371225127,1,1,0.608845131473951,0,0.910829101542167,0.169553688220975,0.69981600647648,0,0,0.391154868526049,"GRANEROS"
"103",0.989416833888875,0.104358175140853,0.848050423359163,0.287553319281922,1,1,0.590892552691895,0,0.895641824859147,0.151949576640837,0.695116097312753,0,0,0.409107447308105,"GUAITECAS"
"104",0.989431698361896,0.0618723709069951,0.752848603676996,0.254310386039873,0.966375653736314,0.993604716497993,0.550564198289572,0,0.93744159375732,0.242642663077058,0.727832796901552,0,0,0.44254614210811,"HIJUELAS"
"105",0.97221261077107,0.0337920022051955,0.650504927459028,0.237482352189129,0.952537981680233,0.988174334335296,0.449982453410866,0,0.965589555149396,0.341780744953799,0.741972475490305,0,0,0.525975866659093,"HUALAIHUE"
"106",0.99061930341512,0.0654940688898733,0.750718889818234,0.279057977421506,0.961785328476733,0.997355172028642,0.537322116965062,0,0.933651175755982,0.246866796629983,0.6996823209023,0,0,0.45080860350935,"HUALAÑE"
"107",0.989467680087512,0.0688280684534937,0.747868733407895,0.258319798250909,0.964392529716159,0.996621095976328,0.541880131995114,0,0.930395990188903,0.24683871811717,0.723450203127693,0,0,0.448975362342719,"HUALPEN"
"108",0.97704979619406,0.0434806184349851,0.653368412307894,0.233921035420386,0.946353286208334,0.98140415914834,0.436310606903731,0,0.955474702170019,0.335790693807344,0.746211167466753,0,0,0.540642055561908,"HUALQUI"
"109",0.958810935774524,0,0.676728118404796,0.232065877464884,0.972884362709834,0.975827181548562,0.246299806194873,0,1,0.316452470914757,0.749114839511375,0,0,0.738770995730488,"HUARA"
"110",1,0.0957947578472719,0.935694610727016,0.277712012208195,0.986414913427754,1,0.623748663604608,0,0.904205242152728,0.0640491515050381,0.70423127253398,0,0,0.376251336395392,"HUASCO"
"111",0.99455951210291,0.0722312869393877,0.762775834806213,0.302843245935716,0.977917363988611,0.993780002183945,0.563257549766492,0,0.92734462669923,0.23286033392481,0.679092814369461,0,0,0.43064086193374,"HUECHURABA"
"112",1,0.096833237853278,0.932488224725493,0.292992282707679,0.999999999999999,1,0.667991758515002,0,0.903166762146722,0.0675117752745072,0.69211765212004,0,0,0.332008241484998,"ILLAPEL"
"113",0.982102749977933,0.0648558991821582,0.686084006604399,0.281249503551547,0.935087132775442,0.991146656282722,0.543200480065406,0,0.933648730997002,0.298934902713948,0.697392452773291,0,0,0.44619162617911,"INDEPENDENCIA"
