district_id,candidate,party_id,value,N,Q,vQ/N
Københavns Storkreds,Michael Haugaard,"Venstre, Denmarks Liberal Party",344,23392,12,0.17647058823529413
Københavns Storkreds,Michael Lange,"Venstre, Denmarks Liberal Party",329,23392,12,0.16877564979480164
Københavns Storkreds,Ulrik E. Fink,"Venstre, Denmarks Liberal Party",304,23392,12,0.15595075239398085
Københavns Storkreds,Leslie Arentoft,"Venstre, Denmarks Liberal Party",253,23392,12,0.12978796169630644
Københavns Storkreds,Steffen Kjær Johansen,"Venstre, Denmarks Liberal Party",177,23392,12,0.09080027359781122
Københavns Storkreds,Jimmy Sindahl,"Venstre, Denmarks Liberal Party",168,23392,12,0.08618331053351573
Københavns Storkreds,Sven Aage Schlosrich,"Venstre, Denmarks Liberal Party",109,23392,12,0.05591655266757866
Københavns Omegns Storkreds,Karen Ellemann,"Venstre, Denmarks Liberal Party",8476,23502,8,2.8852012594672796
Københavns Omegns Storkreds,Gitte Lillelund Bech,"Venstre, Denmarks Liberal Party",7157,23502,8,2.4362181941962384
Københavns Omegns Storkreds,Eyvind Vesselbo,"Venstre, Denmarks Liberal Party",2437,23502,8,0.829546421581142
Københavns Omegns Storkreds,Jakob Engel-Schmidt,"Venstre, Denmarks Liberal Party",2254,23502,8,0.7672538507361075
Københavns Omegns Storkreds,John Engelhardt,"Venstre, Denmarks Liberal Party",935,23502,8,0.3182707854650668
Københavns Omegns Storkreds,Pernille Solvig Graux,"Venstre, Denmarks Liberal Party",935,23502,8,0.3182707854650668
Københavns Omegns Storkreds,Karl Erik Høholt Jensen,"Venstre, Denmarks Liberal Party",704,23502,8,0.2396391796442856
Københavns Omegns Storkreds,Claus Gisselmann,"Venstre, Denmarks Liberal Party",604,23502,8,0.20559952344481322
Nordsjællands Storkreds,Lars Løkke Rasmussen,"Venstre, Denmarks Liberal Party",56285,70815,6,4.768904893031137
Nordsjællands Storkreds,Sophie Løhde,"Venstre, Denmarks Liberal Party",7416,70815,6,0.6283414530819742
Nordsjællands Storkreds,Claus Hjort Frederiksen,"Venstre, Denmarks Liberal Party",3865,70815,6,0.3274729930099555
Nordsjællands Storkreds,Hans Andersen,"Venstre, Denmarks Liberal Party",1333,70815,6,0.11294217326837534
Nordsjællands Storkreds,Klaus Markussen,"Venstre, Denmarks Liberal Party",1180,70815,6,0.09997881804702394
Nordsjællands Storkreds,Anne Ehrenreich,"Venstre, Denmarks Liberal Party",736,70815,6,0.062359669561533576
Bornholms Storkreds,Peter Juel Jensen,"Venstre, Denmarks Liberal Party",4609,5171,3,2.6739508799071747
Bornholms Storkreds,Martin Sten Jørgensen,"Venstre, Denmarks Liberal Party",451,5171,3,0.26165151808160897
Bornholms Storkreds,Else Merete Knoop,"Venstre, Denmarks Liberal Party",111,5171,3,0.0643976020112164
Sjællands Storkreds,Bertel Haarder,"Venstre, Denmarks Liberal Party",11303,65211,12,2.0799558356718957
Sjællands Storkreds,Jacob Jensen,"Venstre, Denmarks Liberal Party",9842,65211,12,1.811105488337857
Sjællands Storkreds,Henrik Høegh,"Venstre, Denmarks Liberal Party",8681,65211,12,1.5974605511340112
Sjællands Storkreds,Karsten Nonbo,"Venstre, Denmarks Liberal Party",7587,65211,12,1.396144822192575
Sjællands Storkreds,Louise Schack Elholm,"Venstre, Denmarks Liberal Party",5379,65211,12,0.9898330036343561
Sjællands Storkreds,Troels Christensen,"Venstre, Denmarks Liberal Party",4398,65211,12,0.8093113125086259
Sjællands Storkreds,Birthe Rønn Hornbech,"Venstre, Denmarks Liberal Party",4372,65211,12,0.8045268436306758
Sjællands Storkreds,Flemming Damgaard Larsen,"Venstre, Denmarks Liberal Party",4174,65211,12,0.7680912729447485
Sjællands Storkreds,Flemming Møller,"Venstre, Denmarks Liberal Party",2942,65211,12,0.5413810553434236
Sjællands Storkreds,Claus Bakke,"Venstre, Denmarks Liberal Party",2355,65211,12,0.4333624695220132
Sjællands Storkreds,Peter Madsen,"Venstre, Denmarks Liberal Party",2228,65211,12,0.4099921792335649
Sjællands Storkreds,Jan Wammen Dam,"Venstre, Denmarks Liberal Party",1950,65211,12,0.3588351658462529
Fyns Storkreds,Lars Chr. Lilleholt,"Venstre, Denmarks Liberal Party",10770,36259,8,2.376237623762376
Fyns Storkreds,Erling Bonnesen,"Venstre, Denmarks Liberal Party",7819,36259,8,1.725144102153948
Fyns Storkreds,Jakob Ellemann-Jensen,"Venstre, Denmarks Liberal Party",7786,36259,8,1.7178631512176288
Fyns Storkreds,Jane Heitmann,"Venstre, Denmarks Liberal Party",4196,36259,8,0.9257839432968367
Fyns Storkreds,Per Kristensen,"Venstre, Denmarks Liberal Party",2893,36259,8,0.638296698750655
Fyns Storkreds,Kenneth Muhs,"Venstre, Denmarks Liberal Party",1402,36259,8,0.3093300973551394
Fyns Storkreds,Claus Houden,"Venstre, Denmarks Liberal Party",870,36259,8,0.19195234286659862
Fyns Storkreds,Bent Soelberg,"Venstre, Denmarks Liberal Party",523,36259,8,0.11539204059681735
Sydjyllands Storkreds,Ellen Trane Nørby,"Venstre, Denmarks Liberal Party",18059,93133,13,2.5207713699762704
Sydjyllands Storkreds,Peter Christensen,"Venstre, Denmarks Liberal Party",12990,93133,13,1.813213361536727
Sydjyllands Storkreds,Hans Chr. Schmidt,"Venstre, Denmarks Liberal Party",12192,93133,13,1.7018242728141475
Sydjyllands Storkreds,Eva Kjer Hansen,"Venstre, Denmarks Liberal Party",10872,93133,13,1.5175716448519858
Sydjyllands Storkreds,Ulla Tørnæs,"Venstre, Denmarks Liberal Party",9125,93133,13,1.2737160834505492
Sydjyllands Storkreds,Hans Chr. Thoning,"Venstre, Denmarks Liberal Party",8927,93133,13,1.246078189256225
Sydjyllands Storkreds,Anni Matthiesen,"Venstre, Denmarks Liberal Party",7017,93133,13,0.9794702200079456
Sydjyllands Storkreds,Jens Ejner Christensen,"Venstre, Denmarks Liberal Party",4641,93133,13,0.6478154896760546
Sydjyllands Storkreds,Bente Bendix,"Venstre, Denmarks Liberal Party",4072,93133,13,0.5683914401984259
Sydjyllands Storkreds,Erik Nørreby,"Venstre, Denmarks Liberal Party",2035,93133,13,0.2840561347749992
Sydjyllands Storkreds,Niels Martin Vind,"Venstre, Denmarks Liberal Party",2016,93133,13,0.2814040136149378
Sydjyllands Storkreds,Hanne Riisager,"Venstre, Denmarks Liberal Party",692,93133,13,0.0965930443559211
Sydjyllands Storkreds,Jan Lundsgaard,"Venstre, Denmarks Liberal Party",495,93133,13,0.06909473548581062
Østjyllands Storkreds,Lykke Friis,"Venstre, Denmarks Liberal Party",30910,73293,11,4.639051478313072
Østjyllands Storkreds,Michael Aastrup Jensen,"Venstre, Denmarks Liberal Party",10280,73293,11,1.5428485667116913
Østjyllands Storkreds,Troels Lund Poulsen,"Venstre, Denmarks Liberal Party",10038,73293,11,1.5065285907248986
Østjyllands Storkreds,Kim Andersen,"Venstre, Denmarks Liberal Party",5590,73293,11,0.8389614287858322
Østjyllands Storkreds,Karen Jespersen,"Venstre, Denmarks Liberal Party",4893,73293,11,0.7343538946420531
Østjyllands Storkreds,Anne-Mette Winther Christiansen,"Venstre, Denmarks Liberal Party",4757,73293,11,0.7139426684676572
Østjyllands Storkreds,Fatma Øktem,"Venstre, Denmarks Liberal Party",3130,73293,11,0.46975836710190605
Østjyllands Storkreds,Finn Thranum,"Venstre, Denmarks Liberal Party",1104,73293,11,0.16569113012156686
Østjyllands Storkreds,Bünyamin Simsek,"Venstre, Denmarks Liberal Party",929,73293,11,0.13942668467657213
Østjyllands Storkreds,Michelle Holst,"Venstre, Denmarks Liberal Party",892,73293,11,0.13387363049677323
Østjyllands Storkreds,Jonas Holm,"Venstre, Denmarks Liberal Party",770,73293,11,0.11556355995797689
Vestjyllands Storkreds,Kristian Jensen,"Venstre, Denmarks Liberal Party",17362,80426,11,2.37463009474548
Vestjyllands Storkreds,Inger Støjberg,"Venstre, Denmarks Liberal Party",16492,80426,11,2.2556387237957876
Vestjyllands Storkreds,Esben Lunde Larsen,"Venstre, Denmarks Liberal Party",10183,80426,11,1.392746126874394
Vestjyllands Storkreds,Kristian Pihl Lorentzen,"Venstre, Denmarks Liberal Party",9488,80426,11,1.2976898018053864
Vestjyllands Storkreds,Mads Rørvig,"Venstre, Denmarks Liberal Party",8283,80426,11,1.1328799144555244
Vestjyllands Storkreds,Thomas Danielsen,"Venstre, Denmarks Liberal Party",5873,80426,11,0.8032601397558004
Vestjyllands Storkreds,Marianne Bredal,"Venstre, Denmarks Liberal Party",5540,80426,11,0.7577151667371248
Vestjyllands Storkreds,Helge Sander,"Venstre, Denmarks Liberal Party",4518,80426,11,0.6179344987939224
Vestjyllands Storkreds,Søren Green,"Venstre, Denmarks Liberal Party",1952,80426,11,0.26697834033770174
Vestjyllands Storkreds,Ole Jespersen,"Venstre, Denmarks Liberal Party",477,80426,11,0.06524009648621093
Vestjyllands Storkreds,Vibeke Juel,"Venstre, Denmarks Liberal Party",258,80426,11,0.03528709621266755
Nordjyllands Storkreds,Karsten Lauritzen,"Venstre, Denmarks Liberal Party",14346,56824,9,2.2721737294101083
Nordjyllands Storkreds,Torsten Schack Pedersen,"Venstre, Denmarks Liberal Party",10065,56824,9,1.5941327608052935
Nordjyllands Storkreds,Tina Nedergaard,"Venstre, Denmarks Liberal Party",7992,56824,9,1.2658031817541884
Nordjyllands Storkreds,Birgitte Josefsen,"Venstre, Denmarks Liberal Party",5913,56824,9,0.9365233000140786
Nordjyllands Storkreds,Anders Broholm,"Venstre, Denmarks Liberal Party",5870,56824,9,0.9297127974095453
Nordjyllands Storkreds,Preben Bang Henriksen,"Venstre, Denmarks Liberal Party",5641,56824,9,0.893442911445868
Nordjyllands Storkreds,Per Bisgaard,"Venstre, Denmarks Liberal Party",4256,56824,9,0.6740813740672955
Nordjyllands Storkreds,Kristian Andersen,"Venstre, Denmarks Liberal Party",1773,56824,9,0.28081444460087285
Nordjyllands Storkreds,Peder Christensen,"Venstre, Denmarks Liberal Party",968,56824,9,0.15331550049274953
Københavns Storkreds,Johanne Schmidt-Nielsen,The Red-Green Alliance,47002,51499,12,10.952134992912484
Københavns Storkreds,Rosa Lund,The Red-Green Alliance,1150,51499,12,0.2679663682789957
Københavns Storkreds,Finn Sørensen,The Red-Green Alliance,678,51499,12,0.15798365016796442
Københavns Storkreds,Allan Mylius Thomsen,The Red-Green Alliance,641,51499,12,0.14936212353637934
Københavns Storkreds,Gunna Starck,The Red-Green Alliance,371,51499,12,0.08644828054913688
Københavns Storkreds,Sune Blom,The Red-Green Alliance,351,51499,12,0.08178799588341522
Københavns Storkreds,Gorm Anker Gunnarsen,The Red-Green Alliance,340,51499,12,0.0792248393172683
Københavns Storkreds,Mette Bang Larsen,The Red-Green Alliance,271,51499,12,0.06314685722052855
Københavns Storkreds,Helge Bo Jensen,The Red-Green Alliance,202,51499,12,0.04706887512378881
Københavns Storkreds,Jens Kjær Christensen,The Red-Green Alliance,197,51499,12,0.045903803957358394
Københavns Storkreds,Marianne Frederik,The Red-Green Alliance,161,51499,12,0.0375152915590594
Københavns Storkreds,Susanne Langer,The Red-Green Alliance,135,51499,12,0.03145692149362123
Københavns Omegns Storkreds,Frank Aaen,The Red-Green Alliance,4133,7692,8,4.298491939677587
Københavns Omegns Storkreds,Mette Hedegaard,The Red-Green Alliance,922,7692,8,0.9589183567342694
Københavns Omegns Storkreds,Pia Boisen,The Red-Green Alliance,822,7692,8,0.8549141965678627
Københavns Omegns Storkreds,Victoria Ninosca Risbjerg,The Red-Green Alliance,606,7692,8,0.6302652106084243
Københavns Omegns Storkreds,Jeanne Toxværd,The Red-Green Alliance,537,7692,8,0.5585023400936038
Københavns Omegns Storkreds,Peter Mikkelsen,The Red-Green Alliance,344,7692,8,0.3577743109724389
Københavns Omegns Storkreds,Daniel Skovhus,The Red-Green Alliance,209,7692,8,0.21736869474778991
Københavns Omegns Storkreds,Karl J. Kristiansen,The Red-Green Alliance,119,7692,8,0.12376495059802392
Nordsjællands Storkreds,Maria Reumert Gjerding,The Red-Green Alliance,1330,3610,6,2.210526315789474
Nordsjællands Storkreds,Jørgen Arbo-Bæhr,The Red-Green Alliance,608,3610,6,1.0105263157894737
Nordsjællands Storkreds,Ole Krarup,The Red-Green Alliance,480,3610,6,0.7977839335180056
Nordsjællands Storkreds,Øjvind Vilsholm,The Red-Green Alliance,426,3610,6,0.7080332409972299
Nordsjællands Storkreds,Margit Kjeldgaard,The Red-Green Alliance,416,3610,6,0.6914127423822715
Nordsjællands Storkreds,Pelle Andersen-Harild,The Red-Green Alliance,350,3610,6,0.5817174515235457
Bornholms Storkreds,Morten Riis,The Red-Green Alliance,524,650,3,2.4184615384615387
Bornholms Storkreds,Inger V. Johansen,The Red-Green Alliance,93,650,3,0.42923076923076925
Bornholms Storkreds,Bjarne Thyregod,The Red-Green Alliance,33,650,3,0.1523076923076923
Sjællands Storkreds,Christian Juhl,The Red-Green Alliance,1566,7143,12,2.630827383452331
Sjællands Storkreds,Bente Borreskov,The Red-Green Alliance,1146,7143,12,1.9252414951700967
Sjællands Storkreds,Vibeke Greve Kristensen,The Red-Green Alliance,1096,7143,12,1.8412431751364973
Sjællands Storkreds,Nikolaj Villumsen,The Red-Green Alliance,730,7143,12,1.2263754724905502
Sjællands Storkreds,Thomas Clausen,The Red-Green Alliance,451,7143,12,0.7576648467030659
Sjællands Storkreds,Ivan Mott,The Red-Green Alliance,364,7143,12,0.6115077698446031
Sjællands Storkreds,Niels Rasmussen,The Red-Green Alliance,357,7143,12,0.5997480050398992
Sjællands Storkreds,Jørgen Randløv Madsen,The Red-Green Alliance,357,7143,12,0.5997480050398992
Sjællands Storkreds,Bruno Jerup,The Red-Green Alliance,328,7143,12,0.5510289794204116
Sjællands Storkreds,Kurt Munck,The Red-Green Alliance,301,7143,12,0.505669886602268
Sjællands Storkreds,Birger Abrahamsen,The Red-Green Alliance,224,7143,12,0.376312473750525
Sjællands Storkreds,Tage Vestergaard,The Red-Green Alliance,223,7143,12,0.374632507349853
Fyns Storkreds,Pernille Skipper,The Red-Green Alliance,3243,6198,8,4.185866408518877
Fyns Storkreds,Anna Rytter,The Red-Green Alliance,875,6198,8,1.1293965795417877
Fyns Storkreds,Jesper Kiel,The Red-Green Alliance,720,6198,8,0.9293320425943853
Fyns Storkreds,Lene Junker,The Red-Green Alliance,511,6198,8,0.659567602452404
Fyns Storkreds,Vibeke Syppli Enrum,The Red-Green Alliance,275,6198,8,0.3549532107131333
Fyns Storkreds,Theis Nielsen,The Red-Green Alliance,222,6198,8,0.28654404646660214
Fyns Storkreds,Paw Nielsen,The Red-Green Alliance,203,6198,8,0.2620200064536947
Fyns Storkreds,Bjarne Speth Hansen,The Red-Green Alliance,149,6198,8,0.19232010325911583
Sydjyllands Storkreds,Henning Hyllested,The Red-Green Alliance,2267,5603,12,4.855256112796716
Sydjyllands Storkreds,Sarah Nørris,The Red-Green Alliance,810,5603,12,1.7347849366410852
Sydjyllands Storkreds,Christina Nissen,The Red-Green Alliance,556,5603,12,1.190790647867214
Sydjyllands Storkreds,Mikkel Andersen,The Red-Green Alliance,366,5603,12,0.7838657861859718
Sydjyllands Storkreds,Svend Brandt,The Red-Green Alliance,318,5603,12,0.6810637158665
Sydjyllands Storkreds,Marianne Thorius Ruskjær,The Red-Green Alliance,287,5603,12,0.614670712118508
Sydjyllands Storkreds,Anders K. Brandt,The Red-Green Alliance,221,5603,12,0.4733178654292343
Sydjyllands Storkreds,Ulf V. Olsen,The Red-Green Alliance,194,5603,12,0.4154917008745315
Sydjyllands Storkreds,Leif Hartmann,The Red-Green Alliance,189,5603,12,0.40478315188291986
Sydjyllands Storkreds,Baltser Andersen,The Red-Green Alliance,155,5603,12,0.33196501873996076
Sydjyllands Storkreds,John Littau,The Red-Green Alliance,146,5603,12,0.31268963055505977
Sydjyllands Storkreds,Jan Sørensen,The Red-Green Alliance,94,5603,12,0.20132072104229876
Østjyllands Storkreds,Per Clausen,The Red-Green Alliance,2558,8222,11,3.4222816832887375
Østjyllands Storkreds,Solveig Munk,The Red-Green Alliance,1195,8222,11,1.5987594259304305
Østjyllands Storkreds,Søren Egge Rasmussen,The Red-Green Alliance,1140,8222,11,1.525176356117733
Østjyllands Storkreds,Louise Pløen Asmussen,The Red-Green Alliance,898,8222,11,1.2014108489418633
Østjyllands Storkreds,Pernille Sørensen Nicolajsen,The Red-Green Alliance,631,8222,11,0.8441984918511312
Østjyllands Storkreds,Maria Sloth,The Red-Green Alliance,613,8222,11,0.82011675991243
Østjyllands Storkreds,Rasmus Vestergaard Madsen,The Red-Green Alliance,308,8222,11,0.4120651909511068
Østjyllands Storkreds,Henrik Qvist,The Red-Green Alliance,296,8222,11,0.3960107029919728
Østjyllands Storkreds,Peder Meyhoff,The Red-Green Alliance,252,8222,11,0.3371442471418146
Østjyllands Storkreds,Jon Rostgaard Bojesen,The Red-Green Alliance,193,8222,11,0.258209681342739
Østjyllands Storkreds,Anders Nielsen,The Red-Green Alliance,138,8222,11,0.18462661153004134
Vestjyllands Storkreds,Lene Fruelund,The Red-Green Alliance,872,3362,11,2.8530636525877453
Vestjyllands Storkreds,Lars Dohn,The Red-Green Alliance,550,3362,11,1.7995240928019036
Vestjyllands Storkreds,Emil Axelgaard,The Red-Green Alliance,480,3362,11,1.570493753718025
Vestjyllands Storkreds,Malte Bang,The Red-Green Alliance,323,3362,11,1.0568114217727542
Vestjyllands Storkreds,Heidi Steenberg,The Red-Green Alliance,314,3362,11,1.0273646638905414
Vestjyllands Storkreds,Frederik Madsen,The Red-Green Alliance,226,3362,11,0.7394408090422367
Vestjyllands Storkreds,Simon Kristensen,The Red-Green Alliance,203,3362,11,0.664187983343248
Vestjyllands Storkreds,Aksel Rosager Johansen,The Red-Green Alliance,178,3362,11,0.5823914336704342
Vestjyllands Storkreds,Torben A. Hansen,The Red-Green Alliance,85,3362,11,0.2781082688875669
Vestjyllands Storkreds,Flemming Gundersen,The Red-Green Alliance,78,3362,11,0.2552052349791791
Vestjyllands Storkreds,Erik Møller-Jensen,The Red-Green Alliance,53,3362,11,0.17340868530636525
Nordjyllands Storkreds,Stine Maiken Brix,The Red-Green Alliance,2667,5027,9,4.774815993634374
Nordjyllands Storkreds,Peder Hvelplund,The Red-Green Alliance,472,5027,9,0.8450368012731251
Nordjyllands Storkreds,Stine Søby Kristensen,The Red-Green Alliance,445,5027,9,0.7966978317087726
Nordjyllands Storkreds,Susanne Flydtkjær,The Red-Green Alliance,426,5027,9,0.7626815197931172
Nordjyllands Storkreds,Jens Otto Madsen,The Red-Green Alliance,364,5027,9,0.6516809230157151
Nordjyllands Storkreds,Amina Olander Lap,The Red-Green Alliance,198,5027,9,0.3544857768052516
Nordjyllands Storkreds,Kasper Bech Jensen,The Red-Green Alliance,169,5027,9,0.3025661428287249
Nordjyllands Storkreds,Rasmus Falck Østergaard,The Red-Green Alliance,161,5027,9,0.28824348518002785
Nordjyllands Storkreds,Allan Kjær Nielsen,The Red-Green Alliance,125,5027,9,0.22379152576089117
Københavns Storkreds,Klaus Trier Tuxen,ependent candidates,161,405,6,2.3851851851851853
Københavns Storkreds,Tom Gillesberg,ependent candidates,123,405,6,1.8222222222222222
Københavns Storkreds,Mads Vestergaard,ependent candidates,54,405,6,0.8
Københavns Storkreds,John Erik Wagner,ependent candidates,43,405,6,0.6370370370370371
Københavns Storkreds,Per Zimmermann,ependent candidates,14,405,6,0.2074074074074074
Københavns Storkreds,Morten Versner,ependent candidates,10,405,6,0.14814814814814814
Københavns Omegns Storkreds,Christian H. Hansen,ependent candidates,247,247,1,1.0
Nordsjællands Storkreds,Bjarne Holm,ependent candidates,99,99,1,1.0
Sjællands Storkreds,Johan Isbrandt Haulik,ependent candidates,124,278,3,1.3381294964028776
Sjællands Storkreds,Peter Lotinga,ependent candidates,116,278,3,1.2517985611510791
Sjællands Storkreds,Bent A. Jespersen,ependent candidates,38,278,3,0.41007194244604317
Fyns Storkreds,Lars Grønbæk Larsen,ependent candidates,102,171,2,1.1929824561403508
Fyns Storkreds,Michael Ellegaard,ependent candidates,69,171,2,0.8070175438596491
Sydjyllands Storkreds,Jørn Bjorholm,ependent candidates,83,154,2,1.077922077922078
Sydjyllands Storkreds,Niels-Aage Bjerre,ependent candidates,71,154,2,0.922077922077922
Østjyllands Storkreds,Ibrahim Gøkhan,ependent candidates,110,204,2,1.0784313725490196
Østjyllands Storkreds,Janus Kramer,ependent candidates,94,204,2,0.9215686274509803
Vestjyllands Storkreds,Rikke Cramer Christiansen,ependent candidates,136,160,2,1.7
Vestjyllands Storkreds,Ejgil Kølbæk,ependent candidates,24,160,2,0.3
Nordjyllands Storkreds,Hans Schultz,ependent candidates,132,132,1,1.0
